,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
198,2021,1,5,3,0,1.47,15.2,220_mission_bay_west
199,2021,1,5,3,30,1.48,15.1,220_mission_bay_west
200,2021,1,5,4,0,1.5,15.1,220_mission_bay_west
201,2021,1,5,4,30,1.49,15.0,220_mission_bay_west
202,2021,1,5,5,0,1.44,15.0,220_mission_bay_west
203,2021,1,5,5,30,1.48,15.0,220_mission_bay_west
204,2021,1,5,6,0,1.71,15.1,220_mission_bay_west
205,2021,1,5,6,30,1.68,15.1,220_mission_bay_west
206,2021,1,5,7,0,1.54,15.2,220_mission_bay_west
207,2021,1,5,7,30,1.69,15.1,220_mission_bay_west
208,2021,1,5,8,0,1.63,15.1,220_mission_bay_west
209,2021,1,5,8,30,1.67,15.1,220_mission_bay_west
210,2021,1,5,9,0,1.85,15.1,220_mission_bay_west
211,2021,1,5,9,30,1.81,15.1,220_mission_bay_west
212,2021,1,5,10,0,1.89,15.1,220_mission_bay_west
213,2021,1,5,10,30,1.73,15.1,220_mission_bay_west
214,2021,1,5,11,0,1.8,15.1,220_mission_bay_west
215,2021,1,5,11,30,1.77,15.1,220_mission_bay_west
216,2021,1,5,12,0,1.59,15.1,220_mission_bay_west
217,2021,1,5,12,30,1.68,15.0,220_mission_bay_west
218,2021,1,5,13,0,1.67,15.0,220_mission_bay_west
219,2021,1,5,13,30,1.75,15.0,220_mission_bay_west
220,2021,1,5,14,0,1.76,15.0,220_mission_bay_west
221,2021,1,5,14,30,1.73,14.9,220_mission_bay_west
222,2021,1,5,15,0,1.83,14.9,220_mission_bay_west
223,2021,1,5,15,30,1.92,14.9,220_mission_bay_west
224,2021,1,5,16,0,1.76,14.9,220_mission_bay_west
225,2021,1,5,16,30,1.74,14.9,220_mission_bay_west
226,2021,1,5,17,0,1.74,14.9,220_mission_bay_west
227,2021,1,5,17,30,1.89,15.0,220_mission_bay_west
228,2021,1,5,18,0,1.68,15.0,220_mission_bay_west
229,2021,1,5,18,30,1.58,15.0,220_mission_bay_west
230,2021,1,5,19,0,1.82,15.1,220_mission_bay_west
231,2021,1,5,19,30,1.72,15.1,220_mission_bay_west
232,2021,1,5,20,0,1.59,15.1,220_mission_bay_west
233,2021,1,5,20,30,1.57,15.1,220_mission_bay_west
234,2021,1,5,21,0,1.72,15.1,220_mission_bay_west
235,2021,1,5,21,30,1.68,15.1,220_mission_bay_west
236,2021,1,5,22,0,1.64,15.1,220_mission_bay_west
237,2021,1,5,22,30,1.79,15.1,220_mission_bay_west
238,2021,1,5,23,0,1.65,15.1,220_mission_bay_west
239,2021,1,5,23,30,1.74,15.1,220_mission_bay_west
240,2021,1,6,0,0,1.72,15.1,220_mission_bay_west
241,2021,1,6,0,30,1.84,15.1,220_mission_bay_west
242,2021,1,6,1,0,1.85,15.0,220_mission_bay_west
243,2021,1,6,1,30,1.84,15.0,220_mission_bay_west
244,2021,1,6,2,0,1.86,15.1,220_mission_bay_west
245,2021,1,6,2,30,1.79,15.1,220_mission_bay_west
246,2021,1,6,3,0,1.75,15.1,220_mission_bay_west
247,2021,1,6,3,30,1.53,15.0,220_mission_bay_west
248,2021,1,6,4,0,1.72,15.0,220_mission_bay_west
249,2021,1,6,4,30,1.67,15.0,220_mission_bay_west
250,2021,1,6,5,0,1.8,15.0,220_mission_bay_west
251,2021,1,6,5,30,1.68,15.0,220_mission_bay_west
252,2021,1,6,6,0,1.91,15.0,220_mission_bay_west
253,2021,1,6,6,30,1.89,15.0,220_mission_bay_west
254,2021,1,6,7,0,1.94,15.0,220_mission_bay_west
255,2021,1,6,7,30,2.06,15.0,220_mission_bay_west
256,2021,1,6,8,0,1.92,15.0,220_mission_bay_west
257,2021,1,6,8,30,1.89,15.0,220_mission_bay_west
258,2021,1,6,9,0,2.04,15.0,220_mission_bay_west
259,2021,1,6,9,30,2.16,15.0,220_mission_bay_west
260,2021,1,6,10,0,2.27,15.0,220_mission_bay_west
261,2021,1,6,10,30,1.98,15.0,220_mission_bay_west
262,2021,1,6,11,0,2.07,15.0,220_mission_bay_west
263,2021,1,6,11,30,1.98,15.0,220_mission_bay_west
264,2021,1,6,12,0,2.15,15.0,220_mission_bay_west
265,2021,1,6,12,30,2.32,14.9,220_mission_bay_west
266,2021,1,6,13,0,2.32,14.9,220_mission_bay_west
267,2021,1,6,13,30,2.19,14.9,220_mission_bay_west
268,2021,1,6,14,0,2.24,14.8,220_mission_bay_west
269,2021,1,6,14,30,2.1,14.8,220_mission_bay_west
270,2021,1,6,15,0,2.28,14.8,220_mission_bay_west
271,2021,1,6,15,30,2.19,14.8,220_mission_bay_west
272,2021,1,6,16,0,2.16,14.8,220_mission_bay_west
273,2021,1,6,16,30,2.02,14.8,220_mission_bay_west
274,2021,1,6,17,0,1.9,14.8,220_mission_bay_west
275,2021,1,6,17,30,2.06,14.9,220_mission_bay_west
276,2021,1,6,18,0,2.04,14.9,220_mission_bay_west
277,2021,1,6,18,30,2.03,15.0,220_mission_bay_west
278,2021,1,6,19,0,2.04,15.0,220_mission_bay_west
279,2021,1,6,19,30,2.06,15.2,220_mission_bay_west
280,2021,1,6,20,0,2.08,15.3,220_mission_bay_west
281,2021,1,6,20,30,2.17,15.2,220_mission_bay_west
282,2021,1,6,21,0,1.84,15.1,220_mission_bay_west
283,2021,1,6,21,30,1.84,15.1,220_mission_bay_west
284,2021,1,6,22,0,2.02,15.2,220_mission_bay_west
285,2021,1,6,22,30,2.01,15.2,220_mission_bay_west
286,2021,1,6,23,0,1.85,15.2,220_mission_bay_west
287,2021,1,6,23,30,1.79,15.1,220_mission_bay_west
288,2021,1,7,0,0,1.96,15.1,220_mission_bay_west
289,2021,1,7,0,30,1.96,15.2,220_mission_bay_west
