,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
247,2021,1,6,3,30,1.21,11.7,153_del_mar_nearshore
248,2021,1,6,4,0,1.2,11.8,153_del_mar_nearshore
249,2021,1,6,4,30,1.3,11.2,153_del_mar_nearshore
250,2021,1,6,5,0,1.29,11.1,153_del_mar_nearshore
251,2021,1,6,5,30,1.43,10.1,153_del_mar_nearshore
252,2021,1,6,6,0,1.41,9.9,153_del_mar_nearshore
253,2021,1,6,6,30,1.36,10.8,153_del_mar_nearshore
254,2021,1,6,7,0,1.37,11.6,153_del_mar_nearshore
255,2021,1,6,7,30,1.45,10.5,153_del_mar_nearshore
256,2021,1,6,8,0,1.34,10.1,153_del_mar_nearshore
257,2021,1,6,8,30,1.38,10.6,153_del_mar_nearshore
258,2021,1,6,9,0,1.37,10.6,153_del_mar_nearshore
259,2021,1,6,9,30,1.34,10.0,153_del_mar_nearshore
260,2021,1,6,10,0,1.51,10.3,153_del_mar_nearshore
261,2021,1,6,10,30,1.52,10.3,153_del_mar_nearshore
262,2021,1,6,11,0,1.48,9.9,153_del_mar_nearshore
263,2021,1,6,11,30,1.45,9.6,153_del_mar_nearshore
264,2021,1,6,12,0,1.53,10.2,153_del_mar_nearshore
265,2021,1,6,12,30,1.42,10.7,153_del_mar_nearshore
266,2021,1,6,13,0,1.54,9.3,153_del_mar_nearshore
267,2021,1,6,13,30,1.41,9.2,153_del_mar_nearshore
268,2021,1,6,14,0,1.48,9.3,153_del_mar_nearshore
269,2021,1,6,14,30,1.49,9.6,153_del_mar_nearshore
270,2021,1,6,15,0,1.47,9.3,153_del_mar_nearshore
271,2021,1,6,15,30,1.55,9.5,153_del_mar_nearshore
272,2021,1,6,16,0,1.43,9.5,153_del_mar_nearshore
273,2021,1,6,16,30,1.38,9.4,153_del_mar_nearshore
274,2021,1,6,17,0,1.44,9.1,153_del_mar_nearshore
275,2021,1,6,17,30,1.45,9.7,153_del_mar_nearshore
276,2021,1,6,18,0,1.3,10.1,153_del_mar_nearshore
277,2021,1,6,18,30,1.31,10.3,153_del_mar_nearshore
278,2021,1,6,19,0,1.28,11.0,153_del_mar_nearshore
279,2021,1,6,19,30,1.35,11.5,153_del_mar_nearshore
280,2021,1,6,20,0,1.39,11.7,153_del_mar_nearshore
281,2021,1,6,20,30,1.34,12.1,153_del_mar_nearshore
282,2021,1,6,21,0,1.4,12.7,153_del_mar_nearshore
283,2021,1,6,21,30,1.28,13.3,153_del_mar_nearshore
284,2021,1,6,22,0,1.33,13.7,153_del_mar_nearshore
285,2021,1,6,22,30,1.39,13.5,153_del_mar_nearshore
286,2021,1,6,23,0,1.38,13.0,153_del_mar_nearshore
287,2021,1,6,23,30,1.24,12.9,153_del_mar_nearshore
288,2021,1,7,0,0,1.38,12.9,153_del_mar_nearshore
289,2021,1,7,0,30,1.25,12.9,153_del_mar_nearshore
290,2021,1,7,1,0,1.18,12.8,153_del_mar_nearshore
291,2021,1,7,1,30,1.18,13.0,153_del_mar_nearshore
292,2021,1,7,2,0,1.12,13.2,153_del_mar_nearshore
293,2021,1,7,2,30,1.13,13.3,153_del_mar_nearshore
294,2021,1,7,3,0,1.15,13.2,153_del_mar_nearshore
295,2021,1,7,3,30,1.13,13.3,153_del_mar_nearshore
296,2021,1,7,4,0,1.17,12.8,153_del_mar_nearshore
297,2021,1,7,4,30,1.13,12.1,153_del_mar_nearshore
298,2021,1,7,5,0,1.14,12.7,153_del_mar_nearshore
299,2021,1,7,5,30,1.06,12.2,153_del_mar_nearshore
300,2021,1,7,6,0,1.14,11.6,153_del_mar_nearshore
301,2021,1,7,6,30,1.12,11.4,153_del_mar_nearshore
302,2021,1,7,7,0,1.04,11.9,153_del_mar_nearshore
