,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
317,2021,1,14,5,45,1.0,,073_scripss_pier
318,2021,1,14,6,45,0.98,,073_scripss_pier
319,2021,1,14,7,45,0.97,,073_scripss_pier
320,2021,1,14,8,45,1.04,,073_scripss_pier
321,2021,1,14,9,45,0.91,,073_scripss_pier
322,2021,1,14,10,45,0.89,,073_scripss_pier
323,2021,1,14,11,45,0.89,,073_scripss_pier
324,2021,1,14,12,45,0.96,,073_scripss_pier
325,2021,1,14,13,45,1.0,,073_scripss_pier
326,2021,1,14,14,45,1.02,,073_scripss_pier
327,2021,1,14,15,45,0.97,,073_scripss_pier
328,2021,1,14,16,45,1.05,,073_scripss_pier
329,2021,1,14,17,45,1.2,,073_scripss_pier
330,2021,1,14,18,45,1.26,,073_scripss_pier
331,2021,1,14,19,45,1.23,,073_scripss_pier
332,2021,1,14,20,45,1.17,,073_scripss_pier
333,2021,1,14,21,45,1.24,,073_scripss_pier
334,2021,1,14,22,45,1.08,,073_scripss_pier
335,2021,1,14,23,45,0.99,,073_scripss_pier
336,2021,1,15,0,45,1.01,,073_scripss_pier
337,2021,1,15,1,45,0.96,,073_scripss_pier
338,2021,1,15,2,45,0.96,,073_scripss_pier
339,2021,1,15,3,45,0.95,,073_scripss_pier
340,2021,1,15,4,45,0.96,,073_scripss_pier
341,2021,1,15,5,45,1.07,,073_scripss_pier
342,2021,1,15,6,45,1.02,,073_scripss_pier
343,2021,1,15,7,45,1.1,,073_scripss_pier
344,2021,1,15,8,45,1.05,,073_scripss_pier
345,2021,1,15,9,45,0.99,,073_scripss_pier
346,2021,1,15,10,45,0.93,,073_scripss_pier
347,2021,1,15,11,45,0.89,,073_scripss_pier
348,2021,1,15,12,45,0.94,,073_scripss_pier
349,2021,1,15,13,45,0.93,,073_scripss_pier
350,2021,1,15,14,45,0.9,,073_scripss_pier
351,2021,1,15,15,45,0.89,,073_scripss_pier
352,2021,1,15,16,45,0.9,,073_scripss_pier
353,2021,1,15,17,45,0.96,,073_scripss_pier
354,2021,1,15,18,45,0.89,,073_scripss_pier
355,2021,1,15,19,45,0.89,,073_scripss_pier
356,2021,1,15,20,45,0.88,,073_scripss_pier
357,2021,1,15,21,45,0.89,,073_scripss_pier
358,2021,1,15,22,45,0.87,,073_scripss_pier
359,2021,1,15,23,45,0.86,,073_scripss_pier
360,2021,1,16,0,45,0.77,,073_scripss_pier
361,2021,1,16,1,45,0.84,,073_scripss_pier
362,2021,1,16,2,45,0.81,,073_scripss_pier
363,2021,1,16,3,45,0.68,,073_scripss_pier
364,2021,1,16,4,45,0.72,,073_scripss_pier
365,2021,1,16,5,45,0.69,,073_scripss_pier
366,2021,1,16,6,45,0.71,,073_scripss_pier
367,2021,1,16,7,45,0.68,,073_scripss_pier
368,2021,1,16,8,45,0.63,,073_scripss_pier
369,2021,1,16,9,45,0.62,,073_scripss_pier
370,2021,1,16,10,45,0.67,,073_scripss_pier
371,2021,1,16,11,45,0.67,,073_scripss_pier
372,2021,1,16,12,45,0.65,,073_scripss_pier
373,2021,1,16,13,45,0.66,,073_scripss_pier
374,2021,1,16,14,45,0.65,,073_scripss_pier
375,2021,1,16,15,45,0.68,,073_scripss_pier
376,2021,1,16,16,45,0.61,,073_scripss_pier
377,2021,1,16,17,45,0.6,,073_scripss_pier
378,2021,1,16,18,45,0.58,,073_scripss_pier
379,2021,1,16,19,45,0.63,,073_scripss_pier
380,2021,1,16,20,45,0.65,,073_scripss_pier
381,2021,1,16,21,45,0.68,,073_scripss_pier
382,2021,1,16,22,45,0.73,,073_scripss_pier
383,2021,1,16,23,45,0.81,,073_scripss_pier
384,2021,1,17,0,45,0.86,,073_scripss_pier
385,2021,1,17,1,45,0.86,,073_scripss_pier
386,2021,1,17,2,45,0.9,,073_scripss_pier
387,2021,1,17,3,45,0.97,,073_scripss_pier
388,2021,1,17,4,45,0.89,,073_scripss_pier
389,2021,1,17,5,45,0.95,,073_scripss_pier
390,2021,1,17,6,45,0.94,,073_scripss_pier
391,2021,1,17,7,45,1.0,,073_scripss_pier
392,2021,1,17,8,45,1.03,,073_scripss_pier
393,2021,1,17,9,45,1.14,,073_scripss_pier
394,2021,1,17,10,45,1.13,,073_scripss_pier
395,2021,1,17,11,45,1.14,,073_scripss_pier
396,2021,1,17,12,45,1.22,,073_scripss_pier
397,2021,1,17,13,45,1.09,,073_scripss_pier
398,2021,1,17,14,45,1.09,,073_scripss_pier
399,2021,1,17,15,45,1.13,,073_scripss_pier
400,2021,1,17,16,45,1.12,,073_scripss_pier
401,2021,1,17,17,45,0.94,,073_scripss_pier
402,2021,1,17,18,45,1.02,,073_scripss_pier
403,2021,1,17,19,45,1.0,,073_scripss_pier
404,2021,1,17,20,45,1.01,,073_scripss_pier
405,2021,1,17,21,45,1.1,,073_scripss_pier
406,2021,1,17,22,45,1.04,,073_scripss_pier
407,2021,1,17,23,45,1.16,,073_scripss_pier
408,2021,1,18,0,45,1.11,,073_scripss_pier
409,2021,1,18,1,45,0.94,,073_scripss_pier
410,2021,1,18,2,45,0.97,,073_scripss_pier
